Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
24598,52,management,divorced,tertiary,no,50,yes,no,unknown,12,jun,84,3,-1,0,unknown,no
24599,36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,unknown,no
24600,53,retired,married,primary,no,1068,no,no,cellular,28,jan,200,1,-1,0,unknown,no
24601,35,management,single,tertiary,no,134,no,no,cellular,4,feb,219,1,-1,0,unknown,no
24602,35,technician,married,secondary,no,194,yes,no,unknown,28,may,134,1,-1,0,unknown,no
24603,39,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,4,-1,0,unknown,no
24604,31,technician,married,secondary,no,367,yes,no,cellular,8,aug,515,3,-1,0,unknown,no
24605,34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,no
24606,40,technician,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,no
24607,53,services,divorced,primary,no,0,no,yes,cellular,8,jul,206,1,-1,0,unknown,no
24608,49,self-employed,married,tertiary,no,503,yes,no,cellular,6,feb,310,4,200,1,failure,no
24609,43,entrepreneur,married,secondary,no,3766,no,no,cellular,18,nov,84,4,-1,0,unknown,no
24610,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no
24611,35,self-employed,married,secondary,no,-56,yes,no,cellular,15,may,162,2,361,3,failure,no
24612,50,housemaid,married,tertiary,no,1005,no,no,cellular,17,jul,188,3,-1,0,unknown,no
24613,28,self-employed,married,tertiary,no,0,yes,no,cellular,23,jul,339,4,-1,0,unknown,no
24614,51,blue-collar,married,secondary,yes,0,no,yes,unknown,20,jun,179,3,-1,0,unknown,no
24615,54,housemaid,married,secondary,no,922,no,no,telephone,28,jan,123,2,-1,0,unknown,no
24616,38,blue-collar,married,secondary,no,264,yes,no,telephone,31,jul,15,2,-1,0,unknown,no
24617,32,blue-collar,married,secondary,no,485,yes,no,telephone,12,may,1100,2,-1,0,unknown,no
24618,42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,115,6,-1,0,unknown,no
24619,36,blue-collar,married,secondary,no,270,yes,yes,cellular,20,nov,884,2,-1,0,unknown,no
24620,36,blue-collar,married,secondary,no,439,yes,no,unknown,29,may,179,2,-1,0,unknown,no
24621,44,management,married,tertiary,no,10950,yes,no,cellular,7,aug,84,1,-1,0,unknown,no
24622,25,admin.,married,unknown,no,349,yes,no,cellular,22,jul,1037,8,-1,0,unknown,yes
24623,45,technician,married,secondary,no,5749,no,no,telephone,25,may,180,1,-1,0,unknown,no
24624,57,management,married,secondary,no,570,no,no,unknown,20,jun,75,2,-1,0,unknown,no
24625,28,technician,single,secondary,no,-219,yes,no,unknown,12,may,386,2,-1,0,unknown,no
24626,32,management,single,tertiary,no,264,yes,no,unknown,9,may,211,2,-1,0,unknown,no
24627,75,retired,divorced,primary,no,18,no,no,cellular,24,apr,222,4,-1,0,unknown,no
24628,44,technician,married,secondary,no,561,yes,no,unknown,30,may,613,2,-1,0,unknown,no
24629,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,0,unknown,no
24630,49,admin.,married,unknown,no,1101,no,no,cellular,18,aug,29,3,-1,0,unknown,no
24631,25,blue-collar,single,secondary,no,2354,no,yes,unknown,27,may,98,1,-1,0,unknown,no
24632,52,housemaid,married,unknown,no,544,no,no,cellular,12,aug,254,2,-1,0,unknown,no
24633,30,self-employed,single,secondary,no,635,no,yes,cellular,14,jul,209,2,-1,0,unknown,no
24634,35,admin.,married,secondary,no,287,yes,no,cellular,2,feb,115,3,245,8,failure,no
24635,55,services,married,secondary,no,0,no,no,cellular,22,oct,102,1,106,1,failure,no
24636,38,blue-collar,married,secondary,no,648,yes,no,unknown,3,jun,179,1,-1,0,unknown,no
24637,24,unemployed,single,tertiary,no,39,yes,no,unknown,20,jun,15,3,-1,0,unknown,no
24638,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no
24639,27,services,single,secondary,no,0,no,no,cellular,1,jun,181,1,-1,0,unknown,no
24640,26,blue-collar,single,secondary,no,341,no,no,cellular,18,jul,225,2,-1,0,unknown,no
24641,46,technician,married,secondary,no,1975,yes,no,cellular,8,aug,41,2,-1,0,unknown,no
24642,78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,no
24643,52,retired,married,primary,no,752,yes,no,telephone,12,may,339,4,347,2,failure,no
24644,41,entrepreneur,married,primary,no,740,yes,no,unknown,30,may,134,3,-1,0,unknown,no
24645,36,blue-collar,married,primary,no,8326,yes,no,unknown,27,may,20,4,-1,0,unknown,no
24646,34,technician,married,secondary,no,2467,no,no,cellular,3,feb,368,1,-1,0,unknown,no
24647,47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,unknown,no
24648,39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,180,1,-1,0,unknown,no
24649,45,services,married,secondary,no,-839,yes,no,unknown,28,may,68,1,-1,0,unknown,no
24650,38,technician,married,secondary,no,0,yes,yes,cellular,15,jul,146,4,-1,0,unknown,no
24651,56,housemaid,divorced,primary,no,61,no,no,cellular,2,jun,144,1,-1,0,unknown,no
24652,57,housemaid,married,primary,no,2234,no,no,unknown,11,jun,201,5,-1,0,unknown,no
24653,32,blue-collar,married,secondary,no,316,yes,no,cellular,9,feb,14,4,-1,0,unknown,no
24654,56,blue-collar,married,secondary,no,1412,yes,no,unknown,14,may,129,1,-1,0,unknown,no
24655,37,management,single,tertiary,no,8828,no,no,unknown,12,jun,1010,3,-1,0,unknown,yes
24656,32,services,married,secondary,no,24,yes,yes,cellular,12,may,185,1,-1,0,unknown,no
24657,39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no
24658,36,technician,married,secondary,no,-158,yes,no,cellular,28,aug,1037,7,-1,0,unknown,no
24659,60,housemaid,married,primary,no,15,no,no,cellular,14,aug,244,1,-1,0,unknown,no
24660,52,management,married,tertiary,no,52,no,yes,cellular,18,aug,124,4,-1,0,unknown,no
24661,39,blue-collar,single,secondary,no,519,yes,yes,cellular,20,nov,149,1,155,14,failure,no
24662,51,management,married,secondary,no,0,no,no,unknown,9,jun,224,3,-1,0,unknown,no
24663,46,blue-collar,married,primary,no,346,yes,no,unknown,15,may,402,1,-1,0,unknown,no
24664,40,blue-collar,married,secondary,no,195,yes,no,cellular,5,may,99,5,333,5,other,no
24665,34,services,married,secondary,no,1182,yes,no,unknown,28,may,124,1,-1,0,unknown,no
24666,34,technician,married,secondary,no,508,no,no,cellular,30,jan,795,1,-1,0,unknown,no
24667,34,blue-collar,married,secondary,no,233,yes,no,cellular,18,nov,98,1,-1,0,unknown,no
24668,29,housemaid,married,tertiary,no,420,yes,no,unknown,28,may,95,3,-1,0,unknown,no
24669,37,technician,single,secondary,no,3,yes,no,unknown,29,may,82,1,-1,0,unknown,no
24670,36,blue-collar,married,secondary,no,108,yes,no,cellular,5,may,348,1,-1,0,unknown,no
24671,46,self-employed,married,primary,no,107,yes,no,cellular,8,aug,109,6,-1,0,unknown,no
24672,34,blue-collar,married,secondary,no,765,no,no,cellular,25,jul,238,1,-1,0,unknown,no
24673,56,blue-collar,married,secondary,no,2561,no,no,unknown,20,jun,13,6,-1,0,unknown,no
24674,52,technician,divorced,secondary,no,0,no,no,cellular,29,aug,39,2,-1,0,unknown,no
24675,42,management,married,tertiary,no,1161,no,no,cellular,11,aug,101,5,-1,0,unknown,no
24676,33,technician,married,tertiary,no,148,no,no,cellular,27,aug,15,20,-1,0,unknown,no
24677,34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no
24678,53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,no
24679,58,unemployed,married,secondary,no,2690,no,no,cellular,7,aug,142,2,-1,0,unknown,no
24680,32,technician,divorced,secondary,no,0,no,no,cellular,19,aug,103,4,-1,0,unknown,no
24681,46,blue-collar,married,primary,no,2313,yes,no,cellular,12,may,788,2,-1,0,unknown,no
24682,29,management,single,tertiary,no,1675,no,no,cellular,16,jun,276,2,-1,0,unknown,no
24683,46,blue-collar,married,unknown,no,0,no,no,telephone,29,aug,162,2,-1,0,unknown,no
24684,36,services,divorced,secondary,no,-194,no,no,cellular,25,jul,83,2,-1,0,unknown,no
24685,50,management,single,tertiary,no,6030,yes,no,cellular,31,jul,198,3,-1,0,unknown,no
24686,26,self-employed,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown,no
24687,39,services,divorced,secondary,no,0,yes,yes,unknown,25,jun,93,2,-1,0,unknown,no
24688,58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
24689,55,retired,divorced,tertiary,no,1218,no,yes,unknown,5,jun,145,1,-1,0,unknown,no
24690,48,blue-collar,married,unknown,no,113,no,no,cellular,11,aug,104,13,-1,0,unknown,no
24691,59,retired,married,secondary,no,3353,no,no,unknown,12,jun,148,1,-1,0,unknown,no
24692,26,blue-collar,married,secondary,no,484,yes,no,unknown,19,may,48,2,-1,0,unknown,no
24693,50,blue-collar,married,primary,no,362,yes,no,unknown,8,may,201,2,-1,0,unknown,no
24694,31,self-employed,single,secondary,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,no
24695,40,services,married,unknown,no,88,yes,no,unknown,9,jun,78,2,-1,0,unknown,no
24696,42,technician,married,secondary,no,3,no,no,cellular,28,aug,11,26,-1,0,unknown,no
24697,52,services,married,tertiary,no,1135,yes,yes,unknown,13,may,514,5,-1,0,unknown,no
24698,21,blue-collar,married,secondary,no,223,yes,no,unknown,27,may,155,1,-1,0,unknown,no
24699,33,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
24700,38,technician,single,secondary,no,42,yes,no,unknown,7,may,195,2,-1,0,unknown,no
24701,53,management,married,unknown,no,876,yes,no,telephone,14,jul,214,3,-1,0,unknown,no
24702,58,services,married,secondary,no,5567,no,no,cellular,24,jul,1869,1,-1,0,unknown,no
24703,32,blue-collar,married,primary,no,-11,yes,no,unknown,27,may,776,1,-1,0,unknown,no
24704,35,admin.,single,secondary,no,3636,no,no,cellular,12,aug,202,1,-1,0,unknown,no
24705,50,management,married,tertiary,no,569,no,yes,cellular,18,aug,452,4,-1,0,unknown,no
24706,39,admin.,single,secondary,no,113,yes,no,unknown,6,may,342,1,-1,0,unknown,no
24707,35,technician,married,secondary,no,433,no,no,cellular,28,aug,14,16,-1,0,unknown,no
24708,54,management,divorced,secondary,no,300,yes,no,cellular,7,may,329,1,168,2,success,no
24709,46,management,married,tertiary,yes,549,no,no,cellular,21,aug,87,8,-1,0,unknown,no
24710,40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
24711,48,admin.,single,secondary,no,-874,yes,no,cellular,20,apr,243,2,151,7,other,no
24712,27,technician,single,primary,no,1022,yes,no,unknown,19,may,445,2,-1,0,unknown,no
24713,36,unemployed,married,secondary,no,352,yes,no,cellular,4,jun,94,2,-1,0,unknown,no
24714,29,management,single,secondary,no,293,yes,no,unknown,28,may,188,2,-1,0,unknown,no
24715,54,housemaid,divorced,primary,no,215,no,yes,unknown,9,jun,117,2,-1,0,unknown,no
24716,34,technician,married,primary,no,926,yes,yes,unknown,2,jun,142,2,-1,0,unknown,no
24717,74,retired,married,tertiary,no,1124,no,no,telephone,13,oct,200,2,-1,0,unknown,no
24718,28,admin.,married,secondary,no,5,yes,no,cellular,18,jul,121,1,-1,0,unknown,no
24719,33,management,single,tertiary,no,34,yes,no,unknown,5,may,27,1,-1,0,unknown,no
24720,25,management,single,tertiary,no,99,yes,yes,unknown,16,may,102,4,-1,0,unknown,no
24721,58,retired,married,secondary,no,610,yes,no,unknown,6,jun,651,1,-1,0,unknown,no
24722,43,blue-collar,married,secondary,yes,-7,no,no,unknown,8,may,70,1,-1,0,unknown,no
24723,37,blue-collar,single,secondary,no,2032,yes,no,unknown,21,may,158,2,-1,0,unknown,no
24724,38,self-employed,married,secondary,no,-165,yes,no,unknown,21,may,230,2,-1,0,unknown,no
24725,46,blue-collar,married,secondary,no,1270,yes,no,unknown,17,jun,277,1,-1,0,unknown,no
24726,33,management,married,tertiary,no,89,yes,no,cellular,30,jul,61,4,-1,0,unknown,no
24727,35,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,310,2,96,2,other,no
24728,42,services,married,secondary,no,1027,yes,no,telephone,16,apr,63,2,150,4,failure,no
24729,55,blue-collar,married,primary,no,309,yes,no,unknown,12,may,115,4,-1,0,unknown,no
24730,54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,-1,0,unknown,no
24731,30,management,married,tertiary,no,34,yes,yes,unknown,20,jun,238,3,-1,0,unknown,no
24732,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,no
24733,37,management,married,tertiary,no,257,no,no,unknown,20,sep,11,1,-1,0,unknown,no
24734,32,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown,no
24735,32,management,single,tertiary,no,1742,no,no,unknown,5,jun,231,2,-1,0,unknown,no
24736,56,admin.,married,secondary,no,20,no,no,unknown,3,jul,130,1,-1,0,unknown,no
24737,46,admin.,married,secondary,no,2869,yes,no,cellular,20,nov,151,2,-1,0,unknown,no
24738,42,services,single,secondary,no,518,yes,no,unknown,6,may,198,1,-1,0,unknown,no
24739,32,management,married,tertiary,no,1660,yes,no,cellular,11,jul,1389,2,-1,0,unknown,no
24740,35,self-employed,single,primary,no,45,no,yes,unknown,6,jun,81,1,-1,0,unknown,no
24741,56,unknown,married,unknown,no,0,no,no,unknown,20,jun,471,2,-1,0,unknown,no
24742,50,services,married,tertiary,no,218,yes,no,unknown,9,may,388,2,-1,0,unknown,no
24743,34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,2,jun,187,9,-1,0,unknown,no
24744,40,management,single,primary,no,1527,no,yes,cellular,20,nov,317,2,-1,0,unknown,no
24745,44,blue-collar,single,primary,no,99,no,no,unknown,17,jun,187,7,-1,0,unknown,no
24746,40,blue-collar,married,unknown,no,-4,yes,no,unknown,7,may,311,1,-1,0,unknown,no
24747,43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,567,1,-1,0,unknown,no
24748,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,no
24749,46,management,married,secondary,no,700,no,yes,cellular,7,jul,136,1,-1,0,unknown,no
24750,34,blue-collar,married,secondary,no,1235,yes,yes,cellular,9,apr,464,1,-1,0,unknown,no
24751,26,admin.,single,secondary,no,1327,no,no,cellular,30,mar,171,4,-1,0,unknown,no
24752,34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no
24753,54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,278,2,309,5,failure,no
24754,43,blue-collar,married,secondary,no,1109,yes,no,unknown,14,may,160,2,-1,0,unknown,no
24755,46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
24756,56,management,single,tertiary,no,545,yes,no,cellular,29,jan,86,1,-1,0,unknown,no
24757,49,services,married,secondary,no,1084,yes,no,telephone,17,nov,99,1,-1,0,unknown,no
24758,33,management,single,tertiary,no,755,yes,no,cellular,28,aug,68,12,-1,0,unknown,no
24759,33,management,single,tertiary,no,1374,yes,yes,cellular,27,aug,93,12,-1,0,unknown,no
24760,32,management,single,tertiary,no,1169,yes,no,unknown,21,may,322,2,-1,0,unknown,no
24761,49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,65,6,-1,0,unknown,no
24762,32,admin.,married,secondary,no,-540,yes,yes,unknown,30,may,53,7,-1,0,unknown,no
24763,29,blue-collar,married,primary,no,410,no,yes,telephone,25,jul,297,2,-1,0,unknown,no
24764,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,no
24765,27,housemaid,married,secondary,no,0,no,yes,cellular,17,jul,72,1,-1,0,unknown,no
24766,42,management,divorced,tertiary,no,221,yes,no,unknown,7,may,720,2,-1,0,unknown,no
24767,53,technician,married,secondary,no,428,no,no,cellular,19,aug,609,4,-1,0,unknown,no
24768,57,blue-collar,married,primary,no,1610,no,no,telephone,16,mar,147,1,-1,0,unknown,no
24769,47,unemployed,married,primary,no,3723,no,no,cellular,21,nov,108,1,-1,0,unknown,no
24770,32,admin.,married,secondary,no,340,yes,no,unknown,29,may,665,1,-1,0,unknown,no
24771,53,services,married,secondary,no,1713,yes,no,cellular,7,aug,160,3,-1,0,unknown,no
24772,56,technician,divorced,secondary,no,672,no,no,cellular,21,jul,71,9,-1,0,unknown,no
24773,39,self-employed,married,primary,no,185,yes,no,unknown,29,may,513,3,-1,0,unknown,no
24774,32,technician,single,secondary,no,674,yes,yes,cellular,15,apr,169,1,316,3,failure,no
24775,77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,no
24776,45,blue-collar,married,secondary,no,640,yes,no,cellular,5,may,214,1,1,1,success,no
24777,40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no
24778,33,services,married,secondary,no,403,yes,no,unknown,20,may,274,2,-1,0,unknown,no
24779,36,admin.,married,secondary,no,4785,no,yes,unknown,6,jun,250,1,-1,0,unknown,no
24780,33,services,single,tertiary,no,0,yes,no,cellular,18,nov,199,1,-1,0,unknown,no
24781,35,services,married,secondary,no,2179,no,no,cellular,20,apr,207,1,-1,0,unknown,no
24782,48,management,married,tertiary,no,666,yes,no,cellular,7,jul,317,6,-1,0,unknown,no
24783,53,technician,married,secondary,no,530,no,no,cellular,18,nov,244,1,-1,0,unknown,no
24784,37,unemployed,divorced,primary,no,849,yes,no,unknown,7,may,166,1,-1,0,unknown,no
24785,35,unemployed,married,tertiary,no,1849,yes,no,cellular,15,may,111,1,-1,0,unknown,no
24786,33,admin.,married,secondary,no,0,yes,yes,cellular,9,jul,160,1,-1,0,unknown,no
24787,46,blue-collar,married,secondary,no,209,yes,no,cellular,22,jul,126,4,-1,0,unknown,no
24788,36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
24789,30,technician,married,secondary,no,239,yes,no,cellular,18,aug,199,8,-1,0,unknown,no
24790,60,retired,married,secondary,no,143,no,no,telephone,30,jan,345,1,-1,0,unknown,no
24791,52,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,28,jul,123,2,-1,0,unknown,no
24792,35,admin.,single,secondary,no,663,yes,no,cellular,2,apr,359,3,-1,0,unknown,no
24793,35,admin.,married,tertiary,no,-272,no,yes,cellular,29,jan,309,1,197,13,other,no
24794,48,management,married,tertiary,no,370,yes,no,cellular,30,jan,134,2,169,2,other,no
24795,33,admin.,single,secondary,no,285,yes,no,cellular,1,apr,427,1,329,1,other,no
24796,30,blue-collar,married,secondary,no,215,yes,no,cellular,29,jul,127,9,-1,0,unknown,no
24797,33,management,single,tertiary,no,0,yes,no,telephone,5,may,399,2,358,5,other,no
24798,53,technician,married,secondary,no,472,yes,yes,unknown,20,jun,325,1,-1,0,unknown,no
24799,25,technician,single,secondary,no,1105,yes,no,cellular,17,apr,608,1,-1,0,unknown,no
24800,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no
24801,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,no
24802,36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,325,4,-1,0,unknown,no
24803,31,blue-collar,married,secondary,no,-13,yes,no,unknown,9,may,260,3,-1,0,unknown,no
24804,26,student,single,secondary,no,6036,no,no,cellular,1,oct,152,1,-1,0,unknown,no
24805,29,technician,married,secondary,no,344,yes,yes,unknown,28,may,279,2,-1,0,unknown,no
24806,48,services,married,secondary,no,473,no,yes,cellular,6,aug,198,2,-1,0,unknown,no
24807,31,services,single,secondary,no,603,yes,yes,cellular,17,apr,185,2,319,2,failure,no
24808,55,blue-collar,married,secondary,no,1901,no,no,cellular,18,aug,143,4,-1,0,unknown,no
24809,31,technician,single,secondary,no,2,no,yes,cellular,11,aug,104,4,-1,0,unknown,no
24810,23,services,single,secondary,no,250,yes,no,cellular,18,may,222,1,-1,0,unknown,no
24811,45,technician,divorced,secondary,no,29,no,no,unknown,12,jun,385,1,-1,0,unknown,no
24812,32,housemaid,married,primary,no,727,no,no,cellular,11,aug,68,4,-1,0,unknown,no
24813,30,services,single,primary,no,79,yes,no,cellular,15,may,317,1,-1,0,unknown,no
24814,45,admin.,divorced,secondary,no,1293,yes,yes,telephone,20,oct,164,1,-1,0,unknown,no
24815,39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,no
24816,30,admin.,single,secondary,no,28,no,no,unknown,20,aug,107,1,-1,0,unknown,no
24817,41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no
24818,28,blue-collar,married,primary,no,459,yes,yes,unknown,3,jun,178,1,-1,0,unknown,no
24819,54,management,married,primary,no,338,yes,no,telephone,18,jul,99,5,-1,0,unknown,no
