ID,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
4501,1.06,Signature-Ideal,I,VVS1,ID,ID,AGSL,6945
4502,0.91,Very Good,D,VS2,VG,VG,GIA,5200
4503,1.31,Ideal,F,VS1,ID,ID,AGSL,10957
4504,2.72,Ideal,G,VS2,EX,EX,GIA,39970
4505,1.51,Ideal,G,VS2,ID,ID,AGSL,13214
4506,1.4,Very Good,I,SI1,G,VG,GIA,7644
4507,1,Good,F,VS2,VG,VG,GIA,6099
4508,0.79,Ideal,F,SI1,EX,EX,GIA,3081
4509,0.9,Very Good,F,SI1,EX,EX,GIA,3950
4510,1.5,Very Good,F,SI1,EX,VG,GIA,10372
4511,0.75,Very Good,F,VS1,G,VG,GIA,3220
4512,1.01,Very Good,E,VS2,EX,VG,GIA,6456
4513,2.02,Very Good,E,VS2,VG,VG,GIA,26874
4514,1,Good,G,VVS2,EX,VG,GIA,7572
4515,1.01,Good,H,SI1,VG,EX,AGSL,4790
4516,1.07,Very Good,I,SI1,EX,EX,GIA,4728
4517,1.25,Very Good,F,VS2,VG,VG,GIA,9377
4518,1.52,Ideal,I,SI1,ID,ID,AGSL,9067
4519,1,Ideal,F,VVS2,VG,VG,GIA,9224
4520,1.07,Ideal,G,VVS2,EX,EX,GIA,9169
4521,2.12,Very Good,H,SI1,VG,EX,GIA,18469
4522,2.15,Very Good,G,VS2,EX,EX,GIA,28837
4523,1.09,Ideal,E,VS2,EX,EX,GIA,7978
4524,0.78,Very Good,I,VS1,VG,VG,GIA,2694
4525,1.01,Very Good,H,SI1,VG,VG,GIA,4868
4526,0.9,Very Good,H,SI1,VG,EX,GIA,3533
4527,2,Good,G,SI1,VG,VG,GIA,17930
4528,1.5,Very Good,D,SI1,VG,VG,GIA,11352
4529,2.25,Ideal,E,VS2,EX,EX,GIA,32691
4530,1.01,Very Good,E,VS2,G,G,GIA,6771
4531,1.01,Fair,I,VS1,VG,G,GIA,4263
4532,1.05,Ideal,D,SI1,VG,VG,GIA,5914
4533,1.13,Signature-Ideal,E,VS2,EX,EX,GIA,9796
4534,2.01,Ideal,I,VVS2,EX,EX,GIA,22989
4535,1.51,Good,E,SI1,EX,G,GIA,11487
4536,0.9,Good,H,SI1,VG,VG,GIA,3465
4537,0.9,Ideal,I,VS1,EX,EX,GIA,4492
4538,2.21,Ideal,H,VS1,VG,VG,GIA,24417
4539,2.13,Ideal,E,VS1,VG,G,GIA,36349
4540,2.06,Very Good,G,VS2,EX,VG,GIA,24817
4541,1.02,Ideal,H,SI1,VG,VG,GIA,4932
4542,1.65,Ideal,I,SI1,EX,EX,GIA,10365
4543,1.01,Very Good,F,VS2,EX,EX,GIA,8330
4544,0.93,Ideal,G,IF,EX,EX,GIA,7869
4545,0.91,Very Good,F,VS2,VG,VG,GIA,4084
4546,0.91,Very Good,H,VS1,VG,VG,GIA,4370
4547,1.03,Signature-Ideal,D,VS1,EX,EX,GIA,10607
4548,1.01,Good,G,SI1,EX,VG,GIA,5073
4549,2.13,Ideal,G,VS1,ID,ID,AGSL,29221
4550,1.26,Ideal,G,VS2,EX,VG,GIA,9342
4551,2.12,Ideal,G,VVS2,VG,EX,GIA,29314
4552,0.94,Good,H,SI1,VG,G,GIA,3528
4553,1.04,Signature-Ideal,F,VS2,EX,EX,GIA,8415
4554,1.01,Fair,D,SI1,VG,G,GIA,5628
4555,2.03,Very Good,F,IF,VG,VG,GIA,39605
4556,1.03,Ideal,G,VVS2,EX,EX,GIA,8277
4557,0.91,Ideal,I,VVS1,ID,ID,AGSL,4609
4558,1.02,Very Good,F,SI1,EX,EX,GIA,5500
4559,1.54,Very Good,G,IF,VG,VG,GIA,15444
4560,2.03,Ideal,E,VS2,EX,EX,GIA,30170
4561,0.8,Good,G,VS1,VG,G,AGSL,3283
4562,1.21,Very Good,H,VS1,VG,VG,GIA,7179
4563,1.07,Ideal,E,SI1,VG,VG,GIA,5938
4564,1,Very Good,H,SI1,VG,VG,GIA,4557
4565,0.8,Very Good,H,VS2,EX,EX,GIA,3235
4566,1.01,Very Good,E,VVS1,EX,EX,GIA,10993
4567,2.02,Ideal,G,VS1,VG,G,GIA,26306
4568,2.19,Very Good,E,VS2,EX,VG,GIA,31796
4569,0.9,Very Good,D,VS2,VG,VG,GIA,4804
4570,0.9,Very Good,G,VS2,G,VG,GIA,4276
4571,1.02,Very Good,G,VVS2,EX,G,GIA,7292
4572,1.01,Very Good,D,SI1,EX,VG,GIA,5703
4573,1.02,Ideal,H,VVS2,EX,VG,GIA,6266
4574,0.9,Ideal,H,VS1,ID,ID,AGSL,5013
4575,1.66,Ideal,G,VVS2,ID,ID,AGSL,16893
4576,1.07,Ideal,H,VVS2,EX,VG,GIA,6934
4577,0.9,Ideal,E,SI1,VG,VG,GIA,4383
4578,0.91,Very Good,F,VS2,G,G,GIA,4849
4579,1.14,Ideal,G,VVS2,ID,ID,AGSL,9013
4580,0.81,Ideal,G,VS1,VG,EX,GIA,3544
4581,2.55,Very Good,H,VVS2,VG,VG,GIA,35520
4582,1.12,Signature-Ideal,E,VS2,ID,ID,AGSL,9710
4583,1.53,Signature-Ideal,H,SI1,EX,EX,GIA,12093
4584,1.01,Good,F,VVS2,VG,G,GIA,7484
4585,1.16,Very Good,G,VVS2,EX,VG,GIA,8361
4586,1.21,Good,E,VS1,VG,VG,GIA,8902
4587,1.4,Ideal,G,VVS2,VG,VG,GIA,14231
4588,0.91,Very Good,H,VS2,VG,EX,GIA,3924
4589,0.76,Good,G,VS1,VG,G,AGSL,3121
4590,0.96,Fair,E,SI1,VG,VG,GIA,4308
4591,1.52,Very Good,F,SI1,G,G,GIA,11094
4592,1.01,Ideal,G,VVS2,VG,VG,GIA,8029
4593,1.5,Very Good,I,SI1,EX,EX,GIA,12022
4594,0.81,Signature-Ideal,H,SI1,EX,EX,GIA,3446
4595,1.21,Very Good,H,VS1,EX,VG,GIA,7610
4596,1.5,Very Good,E,SI1,EX,EX,GIA,11194
4597,2.11,Ideal,G,VS2,VG,VG,GIA,24175
4598,2.03,Very Good,H,VS2,VG,VG,GIA,19783
4599,1.03,Ideal,F,IF,EX,EX,GIA,13060
4600,0.9,Good,F,SI1,VG,G,GIA,4004
4601,2.02,Ideal,G,VS1,EX,VG,GIA,26217
4602,1.01,Very Good,H,SI1,VG,VG,GIA,4611
4603,1.01,Very Good,G,IF,EX,EX,GIA,9063
4604,1.28,Very Good,G,VVS1,EX,VG,GIA,11376
4605,1.32,Very Good,F,VS1,G,VG,GIA,10921
4606,0.8,Ideal,D,SI1,VG,EX,GIA,3597
4607,1.01,Good,H,SI1,EX,G,GIA,4611
4608,0.83,Good,E,SI1,EX,VG,GIA,3422
4609,1.5,Ideal,I,SI1,EX,EX,GIA,9926
4610,1.5,Very Good,D,VS2,EX,VG,GIA,13372
4611,1.03,Very Good,H,VS2,VG,VG,GIA,5422
4612,1.59,Ideal,I,VS1,VG,VG,GIA,12098
4613,1.01,Very Good,D,VS2,EX,VG,GIA,6794
4614,2.01,Very Good,I,SI1,EX,EX,GIA,15745
4615,1.01,Very Good,G,VS1,EX,EX,GIA,7021
4616,1.02,Ideal,H,VVS2,ID,ID,AGSL,6632
4617,1.01,Good,D,SI1,EX,VG,GIA,5375
4618,1.04,Very Good,H,VS1,VG,VG,GIA,5404
4619,1.15,Ideal,H,VS2,ID,ID,AGSL,6682
4620,1.6,Ideal,I,VS1,EX,EX,GIA,11890
4621,1.03,Good,G,SI1,VG,VG,GIA,4976
4622,0.77,Ideal,F,SI1,ID,ID,AGSL,3004
4623,1.11,Ideal,I,SI1,EX,EX,GIA,4771
4624,2.01,Very Good,H,VS2,VG,VG,GIA,18507
4625,1.58,Very Good,I,SI1,G,EX,GIA,8782
4626,1,Good,F,VS1,VG,G,GIA,6348
4627,0.9,Very Good,D,SI1,EX,VG,GIA,4447
4628,0.9,Very Good,E,VVS2,G,VG,GIA,5987
4629,1.07,Ideal,D,VS2,EX,EX,GIA,8202
4630,2.01,Very Good,H,VS2,VG,G,GIA,18982
4631,2.09,Ideal,E,SI1,ID,ID,AGSL,21150
4632,1,Very Good,D,SI1,VG,VG,GIA,5671
4633,0.91,Very Good,E,SI1,VG,EX,GIA,4310
4634,1.04,Ideal,E,VS1,EX,EX,GIA,8826
4635,1.05,Very Good,I,VS2,EX,EX,GIA,4895
4636,1.59,Ideal,D,SI1,VG,VG,GIA,13298
4637,1.5,Good,I,VS2,EX,VG,GIA,8780
4638,1,Very Good,D,VS1,VG,G,GIA,7281
4639,1.05,Very Good,D,VS2,G,G,GIA,7794
4640,1.13,Very Good,G,VVS2,VG,VG,GIA,9788
4641,1.04,Very Good,G,SI1,VG,VG,GIA,5180
4642,0.77,Very Good,G,SI1,VG,VG,GIA,2915
4643,0.9,Good,F,SI1,VG,VG,GIA,4058
4644,1.03,Good,F,VS2,VG,VG,GIA,6521
4645,1.03,Very Good,G,IF,EX,VG,GIA,8601
4646,0.91,Ideal,D,VS2,EX,EX,GIA,6444
4647,1.01,Good,E,SI1,VG,VG,GIA,5251
4648,2.01,Very Good,F,VVS2,EX,ID,AGSL,33665
4649,1.03,Ideal,F,VS1,ID,ID,AGSL,7856
4650,0.9,Very Good,D,SI1,EX,VG,GIA,4799
4651,1.58,Ideal,G,SI1,EX,EX,GIA,11927
4652,2.26,Very Good,I,SI1,VG,EX,GIA,17845
4653,1.53,Ideal,F,SI1,ID,ID,AGSL,12616
4654,0.9,Good,G,VS2,VG,G,GIA,4124
4655,1.59,Ideal,G,VVS1,ID,ID,AGSL,16599
4656,1.07,Ideal,H,SI1,EX,VG,GIA,5065
4657,1.3,Very Good,E,VVS2,EX,EX,GIA,13329
4658,2.15,Ideal,F,VS2,VG,VG,GIA,30763
4659,0.75,Very Good,F,SI1,EX,EX,GIA,2811
4660,1,Fair,E,SI1,VG,G,GIA,4771
4661,1.01,Ideal,D,VS2,EX,EX,GIA,7188
4662,1.62,Ideal,G,SI1,VG,EX,GIA,12295
4663,1.01,Very Good,F,SI1,VG,VG,GIA,5220
4664,1.16,Signature-Ideal,F,VVS1,EX,EX,GIA,13595
4665,1.01,Very Good,E,SI1,G,VG,GIA,4788
4666,1.54,Ideal,F,VS1,VG,VG,GIA,17194
4667,2.01,Very Good,G,VVS2,EX,EX,GIA,26293
4668,1.01,Very Good,F,IF,EX,G,GIA,9873
4669,1.02,Fair,F,SI1,VG,VG,GIA,4782
4670,1.74,Ideal,D,VS2,EX,EX,GIA,20892
4671,2.01,Good,I,SI1,EX,G,GIA,15743
4672,1.25,Very Good,I,VS2,G,VG,GIA,5956
4673,1.01,Ideal,G,SI1,EX,EX,GIA,5555
4674,2.01,Very Good,E,SI1,G,VG,GIA,20399
4675,1.01,Very Good,I,SI1,EX,VG,AGSL,4243
4676,1.54,Ideal,I,VS2,ID,ID,AGSL,9998
4677,1.03,Good,H,SI1,VG,VG,GIA,4705
4678,1.12,Very Good,G,VVS1,ID,ID,AGSL,9307
4679,0.93,Ideal,H,SI1,EX,VG,GIA,3988
4680,1.51,Very Good,I,VS2,VG,VG,GIA,9058
4681,2,Very Good,I,SI1,VG,G,GIA,15381
4682,1.43,Ideal,H,VVS2,ID,ID,AGSL,10676
4683,1.62,Very Good,G,VVS2,VG,VG,GIA,16625
4684,2,Good,G,VS2,EX,G,GIA,22902
4685,0.75,Ideal,I,VS2,EX,EX,GIA,2680
4686,0.9,Very Good,I,VS2,EX,EX,GIA,3489
4687,2.01,Very Good,I,SI1,VG,VG,GIA,14956
4688,2.14,Ideal,H,SI1,ID,ID,AGSL,18453
4689,0.9,Very Good,H,VS1,G,G,GIA,4063
4690,0.8,Very Good,G,SI1,G,G,GIA,2723
4691,1.05,Very Good,E,VS1,VG,G,GIA,7666
4692,1.2,Ideal,I,VS2,G,VG,GIA,5514
4693,1.23,Ideal,H,VVS2,EX,EX,GIA,8509
4694,2.02,Good,F,VS2,EX,VG,GIA,27643
4695,1.01,Ideal,F,SI1,EX,EX,GIA,5870
4696,2.07,Very Good,F,VS2,VG,G,GIA,26894
4697,1.51,Good,F,SI1,VG,G,GIA,10429
4698,1.1,Good,G,SI1,VG,VG,GIA,5468
4699,2,Good,H,VS1,VG,EX,GIA,20566
4700,1.23,Good,I,SI1,EX,EX,GIA,6165
4701,1.67,Very Good,G,VVS2,VG,VG,GIA,17028
4702,2.01,Very Good,I,SI1,VG,VG,GIA,14423
4703,2.04,Ideal,D,VVS2,EX,VG,GIA,45675
4704,0.9,Very Good,I,SI1,G,G,GIA,3211
4705,0.78,Ideal,H,VS1,EX,VG,GIA,3052
4706,2.1,Ideal,E,VS1,EX,EX,GIA,34477
4707,1.02,Ideal,D,SI1,VG,VG,GIA,6340
4708,1.2,Ideal,H,IF,EX,VG,GIA,8467
4709,1,Very Good,D,SI1,VG,VG,GIA,5755
4710,1.21,Signature-Ideal,E,SI1,ID,ID,AGSL,8863
4711,1.06,Ideal,G,VVS1,VG,VG,GIA,8712
4712,1.01,Very Good,H,SI1,VG,VG,GIA,4747
4713,1.05,Signature-Ideal,D,SI1,ID,ID,AGSL,7805
4714,2.04,Ideal,G,SI1,VG,EX,GIA,21374
4715,2.06,Ideal,D,IF,ID,ID,AGSL,67810
4716,1.3,Very Good,I,SI1,G,EX,GIA,6446
4717,1.02,Very Good,H,VS1,VG,G,GIA,5280
4718,1.08,Ideal,H,SI1,ID,ID,AGSL,5558
4719,2,Very Good,F,VVS2,EX,EX,GIA,37839
4720,0.77,Ideal,G,VS2,EX,EX,GIA,3154
4721,1.51,Ideal,I,VVS2,VG,EX,GIA,11961
4722,0.8,Very Good,F,VS2,EX,VG,GIA,3954
4723,1.04,Very Good,F,VS2,G,VG,GIA,6405
4724,0.83,Very Good,E,SI1,EX,EX,GIA,3002
4725,2.51,Ideal,F,SI1,VG,VG,GIA,29835
4726,1.51,Signature-Ideal,G,IF,ID,ID,AGSL,18806
4727,0.75,Signature-Ideal,F,SI1,EX,EX,GIA,3336
4728,1.19,Ideal,G,VS1,EX,EX,GIA,9918
4729,1.51,Very Good,F,VS1,VG,VG,GIA,14673
4730,1.09,Very Good,E,SI1,VG,VG,GIA,5771
4731,1.06,Ideal,D,VS1,EX,EX,GIA,9625
4732,1.26,Ideal,F,VS2,EX,EX,GIA,10007
4733,2,Very Good,F,VS2,VG,VG,GIA,25311
4734,1.05,Very Good,D,SI1,EX,G,GIA,5952
4735,1.01,Very Good,F,VS2,EX,EX,GIA,7370
4736,2,Good,H,VS2,VG,G,GIA,18066
4737,2,Good,F,SI1,G,G,GIA,19604
4738,1.01,Ideal,F,VVS2,EX,EX,GIA,9463
4739,1.28,Ideal,G,VS1,EX,VG,GIA,9640
4740,0.93,Ideal,H,SI1,EX,EX,GIA,4635
4741,0.9,Very Good,G,VVS2,EX,VG,GIA,5005
4742,0.92,Very Good,D,SI1,VG,VG,GIA,4507
4743,1.2,Ideal,G,VS1,VG,VG,GIA,8954
4744,1.01,Very Good,G,VS2,EX,EX,GIA,6357
4745,1.87,Very Good,I,SI1,VG,G,GIA,12114
4746,1.31,Very Good,I,SI1,VG,G,GIA,6686
4747,1.01,Fair,D,SI1,EX,G,GIA,5122
4748,2.04,Ideal,H,VS1,EX,VG,GIA,20972
4749,1.51,Ideal,G,VS2,EX,EX,GIA,13532
4750,1.01,Ideal,G,SI1,VG,VG,GIA,4370
4751,1.04,Ideal,E,SI1,EX,VG,GIA,5528
4752,0.9,Very Good,E,SI1,VG,VG,GIA,4382
4753,2.19,Ideal,G,VVS1,EX,EX,GIA,35051
4754,1.12,Very Good,D,VS2,VG,VG,GIA,7784
4755,0.9,Very Good,E,SI1,EX,VG,GIA,4239
4756,0.9,Very Good,H,VS1,ID,ID,AGSL,4954
4757,2.41,Ideal,I,SI1,EX,EX,GIA,19515
4758,1.08,Ideal,G,VS2,VG,VG,GIA,6516
4759,1,Good,H,SI1,VG,VG,GIA,4574
4760,0.77,Ideal,I,SI1,VG,EX,GIA,2475
4761,1.01,Good,F,VS1,G,VG,GIA,6515
4762,1.39,Good,H,VS2,VG,VG,GIA,8245
4763,0.91,Fair,F,SI1,VG,VG,GIA,4036
4764,2.04,Ideal,I,VS2,VG,VG,GIA,16895
4765,1.31,Ideal,G,VVS2,VG,VG,GIA,11728
4766,1.61,Very Good,I,SI1,EX,EX,AGSL,9220
4767,0.79,Good,F,SI1,VG,VG,GIA,2756
4768,1,Good,I,SI1,VG,G,GIA,4149
4769,1.5,Ideal,D,VS2,EX,VG,GIA,15788
4770,1,Very Good,G,SI1,VG,VG,GIA,4925
4771,1.01,Very Good,H,SI1,VG,VG,GIA,4705
4772,1.29,Ideal,D,IF,EX,EX,GIA,26069
4773,0.76,Very Good,D,VVS2,VG,VG,GIA,4125
4774,0.91,Good,D,SI1,VG,G,GIA,4398
4775,0.9,Very Good,H,VS2,VG,VG,GIA,3890
4776,0.9,Very Good,I,VS2,VG,G,GIA,3709
4777,1.5,Very Good,H,VVS2,VG,G,GIA,12985
4778,1.11,Ideal,F,VS2,EX,VG,GIA,8347
4779,1.4,Very Good,G,VS1,EX,VG,GIA,11584
4780,1.2,Very Good,E,VS2,EX,VG,GIA,8769
4781,0.81,Very Good,I,VS2,G,G,GIA,2714
4782,2.15,Ideal,H,VS1,ID,ID,AGSL,23123
4783,1.22,Very Good,G,VS1,EX,VG,GIA,9261
4784,2.02,Very Good,I,VS2,EX,G,GIA,15827
4785,1.01,Very Good,G,VS1,EX,EX,GIA,6936
4786,0.92,Ideal,I,VS2,VG,VG,GIA,3679
4787,0.79,Ideal,I,SI1,EX,VG,GIA,2442
4788,1.52,Very Good,G,VS2,EX,EX,GIA,13355
4789,0.9,Good,D,SI1,EX,VG,GIA,4117
4790,1.01,Ideal,F,VS1,VG,EX,GIA,7519
4791,0.91,Very Good,F,VS1,VG,VG,GIA,5302
4792,0.92,Good,I,VS1,G,G,GIA,3723
4793,1.09,Very Good,G,VS1,EX,EX,GIA,7281
4794,0.75,Ideal,D,VS2,ID,ID,AGSL,3679
4795,1,Ideal,G,VVS2,VG,VG,GIA,7979
4796,1.52,Ideal,E,VS2,EX,EX,GIA,15239
4797,2.7,Ideal,D,VS1,VG,VG,GIA,50350
4798,2.01,Ideal,F,VS1,EX,EX,GIA,32658
4799,1.24,Ideal,E,VS2,VG,VG,GIA,8887
4800,2.03,Ideal,F,VS2,EX,EX,GIA,26365
4801,1.5,Ideal,D,IF,VG,EX,GIA,33691
4802,1.02,Very Good,F,VS1,G,VG,GIA,7740
4803,0.91,Ideal,G,VVS2,VG,EX,GIA,5491
4804,2.21,Ideal,F,VVS2,EX,EX,GIA,40427
4805,1.26,Very Good,I,SI1,G,G,GIA,6318
4806,0.75,Ideal,I,VS1,VG,EX,GIA,2659
4807,1.27,Very Good,I,SI1,G,VG,GIA,5953
4808,1.13,Ideal,F,VS2,EX,EX,GIA,8157
4809,1,Good,D,SI1,EX,G,GIA,5013
4810,0.9,Good,I,SI1,EX,G,GIA,3164
4811,2.48,Very Good,H,SI1,EX,EX,AGSL,23762
4812,1.02,Very Good,E,SI1,EX,EX,GIA,5732
4813,1.05,Ideal,G,VS1,EX,EX,GIA,7523
4814,1.01,Very Good,F,VS2,VG,VG,GIA,6288
4815,1.15,Very Good,G,SI1,VG,VG,GIA,5538
4816,0.76,Ideal,E,SI1,VG,EX,GIA,3033
4817,0.9,Very Good,E,VS1,G,VG,GIA,5151
4818,1.23,Very Good,H,SI1,EX,EX,GIA,6997
4819,1.17,Ideal,G,IF,ID,ID,AGSL,10431
4820,2.14,Ideal,F,SI1,VG,EX,GIA,21018
4821,1.34,Very Good,H,SI1,VG,G,GIA,7314
4822,0.91,Very Good,H,VS1,VG,VG,GIA,4456
4823,0.77,Very Good,E,VS1,G,G,GIA,3488
4824,1.51,Very Good,G,SI1,VG,VG,GIA,9937
4825,1,Fair,F,VS1,EX,VG,GIA,6627
4826,2.24,Ideal,F,VVS1,EX,EX,GIA,45857
4827,1.14,Very Good,I,SI1,G,VG,GIA,4840
4828,1.95,Very Good,H,SI1,VG,G,GIA,14293
4829,1.61,Good,F,SI1,VG,VG,GIA,11422
4830,2.26,Ideal,F,VS1,EX,G,GIA,35200
4831,1.01,Ideal,I,SI1,EX,EX,GIA,4612
4832,2.02,Ideal,H,VS1,VG,VG,GIA,19672
4833,0.77,Ideal,G,VS2,VG,EX,GIA,3114
4834,0.9,Very Good,H,SI1,EX,EX,GIA,3770
4835,1,Very Good,D,SI1,VG,EX,GIA,5987
4836,1.21,Very Good,D,VS2,VG,VG,GIA,9517
4837,1.16,Ideal,F,VS1,EX,EX,GIA,9348
4838,0.77,Ideal,E,VS1,EX,VG,GIA,3664
4839,0.9,Good,I,VVS1,EX,EX,GIA,3972
4840,2.33,Ideal,I,VS1,EX,EX,AGSL,23571
4841,2.02,Good,I,SI1,VG,G,GIA,13286
4842,1.23,Ideal,G,VS1,VG,VG,GIA,9330
4843,1.09,Very Good,G,VS2,G,VG,GIA,6688
4844,1.07,Ideal,G,VS1,EX,EX,GIA,7210
4845,1.01,Fair,H,SI1,VG,VG,GIA,4611
4846,2,Ideal,D,VVS1,ID,ID,AGSL,51708
4847,0.96,Very Good,I,SI1,EX,VG,GIA,3709
4848,1.12,Ideal,I,VS2,ID,ID,AGSL,5392
4849,2,Very Good,G,SI1,VG,VG,GIA,17724
4850,1.5,Very Good,I,SI1,EX,VG,GIA,8127
4851,1.05,Ideal,D,VVS2,VG,EX,GIA,9378
4852,1.28,Very Good,F,VVS2,VG,G,GIA,11723
4853,1.81,Ideal,G,VVS2,EX,EX,GIA,24561
4854,2.01,Very Good,I,VS2,EX,VG,GIA,17422
4855,1.57,Ideal,I,VS2,EX,VG,GIA,10964
4856,2.09,Ideal,G,VS2,VG,VG,GIA,27175
4857,1.22,Ideal,I,VS1,EX,EX,GIA,6581
4858,2.43,Ideal,F,VVS1,EX,EX,GIA,47843
4859,2.02,Ideal,G,VS1,EX,EX,GIA,27503
4860,2.08,Very Good,I,VS1,VG,G,GIA,19781
4861,1,Good,F,SI1,VG,G,GIA,4820
4862,1.53,Very Good,H,VS2,VG,VG,GIA,12133
4863,1.03,Ideal,E,SI1,EX,VG,GIA,5411
4864,0.9,Ideal,I,VS1,VG,EX,GIA,3724
4865,1.2,Very Good,I,SI1,VG,G,GIA,5352
4866,2.13,Ideal,G,VVS1,EX,EX,GIA,36372
4867,0.81,Very Good,H,SI1,VG,VG,GIA,2936
4868,1.08,Signature-Ideal,G,VS1,ID,ID,AGSL,8529
4869,2.01,Very Good,D,VS1,EX,VG,GIA,34360
4870,0.77,Very Good,D,SI1,VG,EX,GIA,3166
4871,1.03,Ideal,G,VS2,EX,EX,GIA,6981
4872,1.8,Very Good,E,SI1,EX,G,GIA,17273
4873,2.04,Ideal,I,VS1,EX,VG,GIA,18282
4874,2.1,Very Good,D,SI1,VG,VG,GIA,19644
4875,1.42,Very Good,I,VS1,G,G,GIA,6894
4876,1.38,Very Good,G,VS1,VG,VG,GIA,11009
4877,2.05,Ideal,F,VVS1,EX,EX,GIA,39599
4878,0.9,Very Good,F,SI1,EX,VG,GIA,3848
4879,0.9,Good,E,SI1,G,G,GIA,3933
4880,1.01,Ideal,H,SI1,ID,ID,AGSL,5387
4881,0.76,Very Good,E,VS2,VG,VG,GIA,3364
4882,1.22,Very Good,G,SI1,VG,EX,GIA,6704
4883,0.91,Ideal,G,SI1,ID,ID,AGSL,4453
4884,1.03,Very Good,H,SI1,VG,G,GIA,5597
4885,1.22,Ideal,I,VS1,VG,VG,GIA,6138
4886,1.2,Ideal,G,VVS2,EX,EX,GIA,10454
4887,0.9,Ideal,G,SI1,EX,VG,GIA,4008
4888,1.01,Ideal,E,SI1,EX,EX,GIA,5534
4889,1.08,Ideal,G,VS2,G,VG,GIA,6561
4890,2.2,Very Good,G,SI1,G,G,GIA,20661
4891,1.02,Ideal,G,VVS2,EX,EX,GIA,7666
4892,1.07,Ideal,E,VVS2,VG,VG,GIA,10195
4893,1.52,Very Good,D,VS1,VG,EX,GIA,17558
4894,1.56,Ideal,I,VS2,EX,EX,GIA,9968
4895,1.24,Ideal,G,VS2,EX,VG,GIA,8797
4896,1.03,Ideal,F,VVS2,EX,VG,GIA,9254
4897,2.02,Good,E,SI1,VG,VG,GIA,20450
4898,1.82,Ideal,I,VVS2,EX,EX,GIA,14914
4899,1.01,Good,G,SI1,VG,VG,GIA,4781
4900,1.63,Ideal,H,VVS2,EX,EX,GIA,14233
4901,1.01,Very Good,F,VVS1,VG,EX,GIA,9474
4902,0.9,Fair,D,SI1,EX,G,GIA,4291
4903,1.17,Ideal,G,VVS1,ID,ID,AGSL,9799
4904,0.9,Good,H,SI1,G,VG,GIA,3238
4905,1.22,Ideal,H,VVS2,ID,ID,AGSL,8014
4906,1.55,Ideal,F,SI1,EX,EX,GIA,11011
4907,1.02,Ideal,D,SI1,EX,EX,GIA,6040
4908,2.14,Very Good,G,VS1,EX,VG,GIA,28132
4909,1.71,Ideal,I,VS2,EX,EX,GIA,12837
4910,1.5,Very Good,I,VS2,EX,EX,GIA,9804
4911,0.91,Ideal,I,VVS2,ID,ID,AGSL,4663
4912,2.01,Good,H,VS2,VG,G,GIA,19591
4913,1.53,Signature-Ideal,D,VS2,EX,EX,GIA,19713
4914,1.02,Very Good,I,SI1,G,VG,GIA,4150
4915,2.01,Good,F,VVS2,VG,VG,GIA,36854
4916,1.02,Very Good,I,VS2,EX,EX,AGSL,4623
4917,1,Good,G,VVS2,EX,EX,GIA,7492
4918,1.01,Fair,E,SI1,VG,G,GIA,4816
4919,2.08,Very Good,D,VS1,EX,VG,GIA,29094
4920,1.21,Very Good,I,SI1,G,VG,GIA,5452
4921,1.11,Ideal,G,SI1,VG,EX,GIA,5591
4922,0.76,Ideal,E,SI1,EX,EX,GIA,3170
4923,1.01,Good,G,SI1,EX,EX,GIA,5277
4924,0.9,Very Good,H,VVS1,VG,EX,GIA,4664
4925,1.53,Good,E,VS1,VG,G,GIA,14785
4926,1.21,Very Good,E,VS1,G,VG,GIA,10430
4927,0.75,Ideal,I,SI1,VG,VG,GIA,2383
4928,0.81,Ideal,E,SI1,EX,EX,GIA,3935
4929,1.03,Ideal,F,IF,VG,VG,GIA,10615
4930,2.01,Very Good,G,VS2,VG,EX,GIA,23891
4931,2.16,Very Good,H,VS2,VG,VG,GIA,20740
4932,1.75,Ideal,I,VVS1,VG,VG,GIA,14343
4933,1.53,Very Good,D,SI1,EX,EX,GIA,11873
4934,1.03,Signature-Ideal,G,VVS1,ID,ID,AGSL,9691
4935,1.31,Good,I,VS2,VG,VG,GIA,7236
4936,1.21,Good,H,SI1,VG,VG,GIA,6022
4937,2.03,Ideal,D,VS1,EX,EX,GIA,41532
4938,1.54,Ideal,G,VS1,VG,EX,GIA,14650
4939,2.08,Very Good,I,VS2,VG,VG,GIA,16664
4940,1.6,Ideal,F,SI1,ID,ID,AGSL,13140
4941,0.96,Very Good,G,VVS1,EX,VG,GIA,5913
4942,1.78,Signature-Ideal,D,VVS1,ID,ID,AGSL,35955
4943,2.14,Ideal,G,VVS1,EX,EX,GIA,33956
4944,1.02,Ideal,G,VS2,EX,EX,GIA,6648
4945,1.22,Very Good,G,VS1,EX,VG,GIA,8633
4946,1.02,Ideal,F,VS1,ID,ID,AGSL,8024
4947,1.29,Very Good,D,SI1,EX,VG,GIA,9086
4948,2.03,Very Good,I,SI1,EX,EX,GIA,16392
4949,0.94,Very Good,G,VS2,G,VG,GIA,4995
4950,2,Very Good,E,VS2,EX,VG,GIA,26058
4951,1.03,Good,F,VVS2,VG,VG,GIA,8407
4952,1.2,Ideal,E,VS2,EX,VG,GIA,7966
4953,0.9,Good,E,SI1,VG,VG,GIA,4034
4954,1,Very Good,E,VVS2,EX,VG,GIA,8905
